load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec
"high",1764385840,"2025-11-29T03:10:40Z",1,5.3832479337999475,1.7780227661132812,36573.86666666667,4015801.9,277.23097112860904,825.808080808081,1621.3380281690188,0,0
"high",1764385900,"2025-11-29T03:11:40Z",2,3.693758514472567,1.9509468078613281,36522.666666666664,4007909.0666666664,576.5097236438075,972.824974411464,2293.3096085409243,0,0
"high",1764385960,"2025-11-29T03:12:40Z",3,2.928992411101028,1.9565048217773438,36556.8,4009813.966666667,559.0219224283305,993.648116919618,2340.686813186813,0.017241379310344827,0
"high",1764386020,"2025-11-29T03:13:40Z",4,3.912472515219025,1.9541511535644531,36505.6,4009011.5,429.77963997517065,922.2341184867958,2178.874345549741,0,0
"high",1764386080,"2025-11-29T03:14:40Z",5,4.42859407364902,1.9573974609375,36505.6,4003314.1333333333,445.48263684520305,900.8442776735461,1854.5312500000052,0,0
"high",1764386140,"2025-11-29T03:15:40Z",6,4.338709697970475,1.9229774475097656,36505.6,4005983.8333333335,472.16191066997516,922.2769409038241,2064.5744680851044,0,0
"high",1764386200,"2025-11-29T03:16:40Z",7,3.925186305539553,1.920928955078125,36505.6,4005799.2666666666,453.71198568872984,914.9089767733836,2053.175182481757,0,0
"high",1764386260,"2025-11-29T03:17:40Z",8,3.784909771288671,1.9199371337890625,36573.86666666667,4013776.933333333,487.31172233136874,927.4958632101493,2076.145833333339,0,0
"high",1764386320,"2025-11-29T03:18:40Z",9,3.923910476498297,1.9178962707519531,36505.6,4005946.8,546.6173962478679,984.3661171119952,2325.000000000001,0,0
"high",1764386380,"2025-11-29T03:19:40Z",10,4.095598451905378,1.9172286987304688,36590.933333333334,4017560.3,538.6797318205261,951.263537906137,2215.639810426539,0,0
"high",1764386440,"2025-11-29T03:20:40Z",11,4.395303772137301,1.8716354370117188,36590.933333333334,4015411.8333333335,496.0861056751469,957.3092603377991,2262.7380952380954,0,0
"high",1764386500,"2025-11-29T03:21:40Z",12,4.637600599440695,1.8966484069824219,36556.8,4010701.6333333333,609.2196819085488,987.8479125248509,2327.906626506024,0,0
"high",1764386560,"2025-11-29T03:22:40Z",13,4.860628629843073,1.8797416687011719,36522.666666666664,4006973.033333333,608.0328738069987,1097.8589420654919,2376.788413098239,0.017241379310344827,0
"high",1764386620,"2025-11-29T03:23:40Z",14,5.173134700915055,1.9087448120117188,36505.6,4007698.8666666667,581.1598224195338,1035.8611825192804,2353.5861182519275,0,0
"low",1764382127,"2025-11-29T02:08:47Z",1,0.1925422165996223,1.450347900390625,7082.666666666667,777966.1,4.491945477075589,136.70212765957444,240.82446808510645,0,0
"low",1764382187,"2025-11-29T02:09:47Z",2,0.3594161926594494,1.4571990966796875,7065.599999999999,775446.8666666667,9.967105263157897,213.48314606741573,465.4605263157897,0,0
"low",1764382247,"2025-11-29T02:10:47Z",3,0.8416539094865855,1.4569320678710938,7082.666666666667,778639.7,21.594827586206907,260.27397260273926,903.3333333333334,0,0
"low",1764382307,"2025-11-29T02:11:47Z",4,1.6810270000319119,1.5323867797851562,7014.4,770111.3333333334,22.311688311688318,376.0869565217392,917.6136363636365,0,0
"low",1764382367,"2025-11-29T02:12:47Z",5,2.294149984053143,1.5320663452148438,7065.599999999999,774574.5333333333,455.45977011494244,1699.0774907749076,2419.9077490774907,0,0
"low",1764382427,"2025-11-29T02:13:47Z",6,2.9743803509070754,1.9267997741699219,7048.533333333333,775331.3666666667,642.7038626609442,1945.1530612244899,2444.515306122449,0,0
