load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec,discarded_spans_per_sec
"low",1764740579,"2025-12-03T05:42:59Z",11,3.9381516140530075,2.2111473083496094,7031.466666666666,770642.3,69.0140845070423,352.298850574713,889.4285714285717,0,0,0
"low",1764740639,"2025-12-03T05:43:59Z",12,3.600297059503584,2.0611534118652344,7065.599999999999,774588.7333333333,77.5974025974027,358.2446808510638,871.6176470588238,0,0,0
"low",1764740699,"2025-12-03T05:44:59Z",13,3.2907541326991474,1.8922004699707031,7031.466666666666,772130.6333333333,77.1875000000001,312.3134328358211,903.8571428571438,0,0,0
"low",1764740759,"2025-12-03T05:45:59Z",14,2.7460938082048463,1.8925361633300781,7065.599999999999,775568.5333333333,89.94565217391315,289.3518518518526,926.2820512820517,0,0,0
"low",1764740819,"2025-12-03T05:46:59Z",15,3.0638076371821925,1.9669532775878906,7065.599999999999,774881.5,95.83333333333344,273.7068965517246,874.9999999999995,0,0,0
"low",1764740879,"2025-12-03T05:47:59Z",16,3.0811664971526795,2.0010299682617188,7048.533333333333,773481.2333333333,94.21641791044783,344.8795180722895,878.4722222222218,0,0,0
"low",1764740939,"2025-12-03T05:48:59Z",17,3.222253773518396,2.1275482177734375,7065.599999999999,775067.2666666666,111.73469387755111,400.00000000000034,875.1428571428571,0,0,0
"low",1764740999,"2025-12-03T05:49:59Z",18,3.4794626961665958,2.302814483642578,7065.599999999999,774799.4666666667,156.5384615384616,445.4166666666668,910.3125000000008,0,0,0
"low",1764741059,"2025-12-03T05:50:59Z",19,3.627610980700711,2.49066162109375,7014.4,769940.9,165.66037735849068,449.0079365079366,970.0000000000007,0,0,0
"low",1764741119,"2025-12-03T05:51:59Z",20,4.054310528612869,2.3606185913085938,7031.466666666666,771211.1,126.9607843137256,431.25000000000034,1188.9999999999995,0,0,0
"low",1764741179,"2025-12-03T05:52:59Z",21,4.184929864233203,2.3632354736328125,7065.599999999999,773966.2,74.6031746031747,368.8775510204085,900.8823529411769,0,0,0
"low",1764741239,"2025-12-03T05:53:59Z",22,3.832071672151331,2.110729217529297,7065.599999999999,775756.3666666667,70.33333333333339,343.2352941176472,871.6176470588238,0,0,0
"low",1764741299,"2025-12-03T05:54:59Z",23,3.5433405647736818,2.1460304260253906,7048.533333333333,772456.5,95.93750000000014,391.42156862745117,963.1081081081088,0,0,0
"low",1764741359,"2025-12-03T05:55:59Z",24,3.3321469032083515,2.446239471435547,7065.599999999999,776380.0333333333,99.34210526315795,415.3225806451616,1306.8181818181806,0,0,0
"low",1764741419,"2025-12-03T05:56:59Z",25,2.4358490335960696,2.4442977905273438,7031.466666666666,771716.4,95.90517241379318,288.3064516129039,874.9999999999995,0,0,0
"low",1764741479,"2025-12-03T05:57:59Z",26,3.2270240052945898,2.205810546875,7082.666666666667,776934.9,104.67213114754108,377.33644859813097,874.9999999999995,0,0,0
"low",1764741539,"2025-12-03T05:58:59Z",27,3.343268807731346,2.2588043212890625,7014.4,770924,109.34163701067624,404.13669064748206,871.6176470588238,0,0,0
"low",1764741599,"2025-12-03T05:59:59Z",28,3.4164890521509257,2.4747276306152344,7031.466666666666,771726.8333333334,139.73880597014937,435.19417475728164,871.470588235294,0,0,0
"low",1764741659,"2025-12-03T06:00:59Z",29,3.7767483395050627,2.55084228515625,7065.599999999999,775485.0333333333,180.37542662116047,451.5094339622642,1043.3333333333294,0,0,0
