load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec
"high",1764393727,"2025-11-29T05:22:07Z",1,4.1445524122653605,1.8177986145019531,36556.8,4014423.6,172.89406509253354,450.10785159620383,894.7014925373139,0,0
"high",1764393787,"2025-11-29T05:23:07Z",2,3.3351181943107457,1.9176025390625,36539.73333333333,4009136.966666667,405.7429006085194,858.124525436599,1182.1875000000396,0.017241379310344827,0
"high",1764393847,"2025-11-29T05:24:07Z",3,3.354952425078569,1.9222183227539062,36454.4,4002405.2666666666,398.18916102136546,854.4083526682142,1173.4375000000584,0,0
"high",1764393907,"2025-11-29T05:25:07Z",4,4.122218418361378,1.9161758422851562,36505.6,4004604.7666666666,229.49050086355786,467.11594202898533,915.253807106597,0,0
"high",1764393967,"2025-11-29T05:26:07Z",5,4.23782437154914,1.9186172485351562,36505.6,4005923.1333333333,223.4001196172249,460.75819672131155,869.2469879518068,0.017241379310344827,0
"high",1764394027,"2025-11-29T05:27:07Z",6,3.8822530587579864,1.9218940734863281,36590.933333333334,4013995.7666666666,245.73170731707327,489.073129251701,942.9036827195465,0,0
"high",1764394087,"2025-11-29T05:28:07Z",7,3.611456098457964,1.9257431030273438,36522.666666666664,4007848.9,317.4891146589261,672.7129337539448,979.3375394321773,0,0
"high",1764394147,"2025-11-29T05:29:07Z",8,3.668226510052156,1.8547325134277344,36522.666666666664,4009420.9,293.3457051961824,642.7392739273931,964.2739273927393,0,0
"high",1764394207,"2025-11-29T05:30:07Z",9,3.912354419684099,1.8622627258300781,36573.86666666667,4014081.6666666665,311.99849548645943,677.5781250000006,981.1171875000005,0.017241379310344827,0
"high",1764394267,"2025-11-29T05:31:07Z",10,4.1661440324333245,1.8589706420898438,36437.333333333336,3998173.533333333,393.48958333333354,848.9533011272149,1126.5217391304652,0.017241379310344827,0
"high",1764394327,"2025-11-29T05:32:07Z",11,4.412664554405102,1.8599929809570312,36573.86666666667,4012504.3,386.36363636363654,837.4077112387213,994.0771123872034,0.017241379310344827,0
"high",1764394387,"2025-11-29T05:33:07Z",12,4.67056830801822,1.8617897033691406,36590.933333333334,4015408.8666666667,396.93446088794934,854.658385093168,1203.8775510204123,0,0
"high",1764394447,"2025-11-29T05:34:07Z",13,4.913901015635443,1.8580474853515625,36539.73333333333,4007733.3666666667,411.44432490586365,866.1796151104782,1125.5434782609213,0,0
"high",1764394507,"2025-11-29T05:35:07Z",14,5.143261394923807,1.864013671875,36539.73333333333,4010642.0666666664,392.2550052687039,851.4907332796136,1326.1111111111259,0,0
"low",1764390014,"2025-11-29T04:20:14Z",1,0.2883684824305594,1.4609336853027344,7099.733333333334,779094.4333333333,4.284869976359339,135.2941176470589,239.97326203208561,0,0
"low",1764390074,"2025-11-29T04:21:14Z",2,0.5377010686060547,1.4618988037109375,6997.333333333333,767290.5333333333,9.689542483660132,212.32558139534885,454.7500000000002,0,0
"low",1764390134,"2025-11-29T04:22:14Z",3,1.1745197040996034,1.5064659118652344,7065.599999999999,775035.7666666666,20.123762376237632,247.8254437869823,879.2499999999994,0,0
"low",1764390194,"2025-11-29T04:23:14Z",4,1.7784390094012406,1.5721206665039062,7031.466666666666,772514.3666666667,21.426592797783936,375,921.5116279069769,0,0
"low",1764390254,"2025-11-29T04:24:14Z",5,2.7072013648507713,1.5734138488769531,7065.599999999999,775994.8333333334,163.26086956521735,1076.9736842105235,2357.697368421052,0,0
"low",1764390314,"2025-11-29T04:25:14Z",6,3.2485797531357457,1.8329353332519531,7048.533333333333,775136.8333333334,1012.0262390670545,2246.137026239067,3589.000000000003,0,0
"low",1764390374,"2025-11-29T04:26:14Z",7,3.529663929781644,1.9279136657714844,7065.599999999999,777287.8,1263.5658914728679,2356.589147286821,4473.880597014926,0,0
"low",1764390434,"2025-11-29T04:27:14Z",8,3.5060275732272568,1.9199028015136719,7031.466666666666,771784.0333333333,1354.0609137055835,2413.959390862945,4652.688172043014,0,0
"low",1764390494,"2025-11-29T04:28:14Z",9,3.3100274301256083,1.8383827209472656,7082.666666666667,775661.7666666666,1358.1670822942638,2395.822942643392,4582.228915662647,0,0
"low",1764390554,"2025-11-29T04:29:14Z",10,3.071552744342664,1.9179115295410156,7048.533333333333,774082.7,1253.751705320599,2383.3560709413355,4574.074074074069,0,0
"low",1764390614,"2025-11-29T04:30:14Z",11,3.125134477221982,1.8792991638183594,7014.4,770272.3333333334,1347.3214285714282,2340.892857142857,4304.499999999998,0,0
"low",1764390674,"2025-11-29T04:31:14Z",12,3.2496233526298255,1.9109039306640625,7048.533333333333,773250.4,1446.6292134831453,2487.078651685392,4736.931818181818,0,0
"low",1764390734,"2025-11-29T04:32:14Z",13,3.5650905602800775,2.138538360595703,7014.4,769339.0666666667,1483.8709677419342,2439.1705069124405,4664.56310679611,0,0
"low",1764390794,"2025-11-29T04:33:14Z",14,3.921560994502903,2.1063880920410156,7065.599999999999,776340.7,1325.6329113924044,2388.1645569620246,4568.209876543208,0,0
