load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec
"high",1764434316,"2025-11-29T16:38:36Z",1,5.714090088354059,1.9447975158691406,36556.8,4011141.9,184.37500000000006,460.49808429118787,906.1777777777777,0,0
"high",1764434376,"2025-11-29T16:39:36Z",2,3.625465928013383,2.032257080078125,36539.73333333333,4012468.0666666664,398.23245848955554,863.0630630630636,1533.2835820895677,0,0
"high",1764434436,"2025-11-29T16:40:36Z",3,2.985359618088928,2.113513946533203,36556.8,4010615.8666666667,399.2999461497039,873.0941704035873,1824.8453608247294,0.017241379310344827,0
"high",1764434496,"2025-11-29T16:41:36Z",4,3.9762886145953495,2.0626907348632812,36539.73333333333,4007016.1333333333,274.0756070640177,594.731800766283,968.955938697317,0.017241379310344827,0
"high",1764434556,"2025-11-29T16:42:36Z",5,4.370681153849158,2.0575408935546875,36488.53333333333,4004239.1,271.3200934579439,651.1187607573148,988.3476764199647,0,0
"high",1764434616,"2025-11-29T16:43:36Z",6,4.177267934296717,2.055309295654297,36471.46666666667,4004570.433333333,257.2951739618406,510.407239819004,953.0769230769225,0,0
"high",1764434676,"2025-11-29T16:44:36Z",7,3.699097177348469,2.0486297607421875,36539.73333333333,4008916.1333333333,304.8117709437964,695.330459770115,977.2916666666661,0,0
"high",1764434736,"2025-11-29T16:45:36Z",8,3.5735126432840634,2.0469093322753906,36505.6,4005908.1666666665,296.63048965169116,612.2061482820991,965.289330922243,0,0
"high",1764434796,"2025-11-29T16:46:36Z",9,3.7271291839765355,2.022960662841797,36539.73333333333,4010864.2666666666,263.6474741988051,499.87778381314473,950.9353348729796,0,0
"high",1764434856,"2025-11-29T16:47:36Z",10,3.943624295751077,2.0202713012695312,36488.53333333333,4004681.6666666665,361.3523573200994,802.9064039408872,994.9211822660097,0,0
"high",1764434916,"2025-11-29T16:48:36Z",11,4.194033435574504,2.0210227966308594,36556.8,4010164.4,391.9556348801632,849.1412958626074,1166.8367346938887,0,0
