load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec
"very-high",1764537654,"2025-11-30T21:20:54Z",3,5.723928941552657,4.712913513183594,11863.366666666667,1297734.1666666667,6443.084306533631,9419.445944284802,10000,0,0
"very-high",1764537714,"2025-11-30T21:21:54Z",4,8.140445418066642,4.474761962890625,10480.366666666667,1146463.3333333333,6713.400236127509,9477.272727272726,10000,0,0
"very-high",1764537774,"2025-11-30T21:22:54Z",5,9.57508629093157,4.477806091308594,10156.733333333334,1112050.0666666667,5876.540491387907,9312.164993123102,10000,0,0
"very-high",1764537834,"2025-11-30T21:23:54Z",6,9.379791663976304,3.9751625061035156,35330.8,3871617.3,2377.4680413416245,4475.144314513416,4975.148841009892,0,0
"very-high",1764537894,"2025-11-30T21:24:54Z",7,9.207724819199969,4.083381652832031,44066.833333333336,4831960.733333333,2723.3840304182518,4561.959903214657,4975.639474593848,0,0
"very-high",1764537954,"2025-11-30T21:25:54Z",8,9.186544797248999,4.081996917724609,45722.36666666667,5011520.333333333,3102.1083410280085,4662.8962757771615,6325.3623188405145,0,0
"very-high",1764538014,"2025-11-30T21:26:54Z",9,8.967786333180651,4.065883636474609,46029.5,5049221.066666666,2798.709107409026,4590.075399331862,4993.132815014501,0,0
"very-high",1764538074,"2025-11-30T21:27:54Z",10,8.888911083251537,3.9143714904785156,47326.566666666666,5187320.733333333,2616.1946259985475,4558.823529411766,4995.915032679739,0,0
"very-high",1764538134,"2025-11-30T21:28:54Z",11,8.897700047917827,3.84991455078125,49510.833333333336,5430630.7,2651.339285714286,4563.125,4993.276785714285,0,0
"very-high",1764538194,"2025-11-30T21:29:54Z",12,7.825293902806952,3.9563522338867188,46063.53333333333,5051496.733333333,2956.168831168831,4632.142857142857,5903.174603174567,0,0
"very-high",1764538254,"2025-11-30T21:30:54Z",13,7.925035037115181,3.9545631408691406,49971.7,5481572.233333333,2759.2624653739613,4601.713988919668,6304.8611111111,0,0
"very-high",1764538314,"2025-11-30T21:31:54Z",14,8.938198884156765,3.9184837341308594,45808.1,5023967.4,2435.444571107988,4499.419279907083,4976.074332171892,0,0
"very-high",1764538374,"2025-11-30T21:32:54Z",15,8.934576696773837,3.1327171325683594,46575.6,5103712.233333333,2250.473528398402,4463.384347508181,4985.54873376689,0,0
"very-high",1764538434,"2025-11-30T21:33:54Z",16,8.732961445681656,3.3049087524414062,66952.53333333333,7349180.066666666,1907.706804205515,3635.317115551695,4863.531711555169,0,0
"very-high",1764538494,"2025-11-30T21:34:54Z",17,8.461935972696246,3.2870750427246094,64341.333333333336,7061670.733333333,1943.5531788472965,3781.825153374233,4878.182515337423,0,0
"very-high",1764538554,"2025-11-30T21:35:54Z",18,7.4500684307690825,3.2857589721679688,64443.73333333333,7068209.733333333,2022.8027451848577,4062.9562043795636,4906.295620437957,0,0
"very-high",1764538614,"2025-11-30T21:36:54Z",19,8.19823584802391,3.404857635498047,64307.2,7058197.466666667,1902.849502028772,3524.1862567811936,4852.41862567812,0,0
"very-high",1764538674,"2025-11-30T21:37:54Z",20,8.09020114096842,3.4054222106933594,64085.333333333336,7031998.3,1918.0444697833518,3634.223918575061,4863.422391857505,0,0
"very-high",1764538734,"2025-11-30T21:38:54Z",21,7.655803867031276,2.7411727905273438,63965.86666666667,7020206.333333333,192.01846965699187,2740.5281285878236,4779.219288174507,0,0
"very-high",1764538794,"2025-11-30T21:39:54Z",22,6.865602695811527,3.420703887939453,64119.46666666667,7038280.7,2382.7955039883973,4458.69140625,4946.748046874999,0,0
"very-high",1764538854,"2025-11-30T21:40:54Z",23,7.716527186795789,3.3961563110351562,63539.2,6973378.733333333,2764.92782152231,4554.95406824147,4957.70997375328,0,0
"very-high",1764538914,"2025-11-30T21:41:54Z",24,6.727940065366591,3.4534072875976562,63948.799999999996,7016916.566666666,2793.83274136261,4560.703907006781,4958.249919276719,0,0
"very-high",1764538974,"2025-11-30T21:42:54Z",25,6.770557417229782,3.457294464111328,63692.799999999996,6988614.533333333,2908.914728682171,4581.782945736433,4958.178294573644,0,0
