load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec,discarded_spans_per_sec
"high",1764649542,"2025-12-02T04:25:42Z",1,7.099016672132345,3.053661346435547,28910.933333333334,3170149.8333333335,10000,10000,10000,4.440025833333335,0,0
"high",1764649602,"2025-12-02T04:26:42Z",2,7.2077606802237595,7.832115173339844,30603.1,3353729.7333333334,10000,10000,10000,7.172413793103448,0,0
"high",1764649662,"2025-12-02T04:27:42Z",3,6.543838465241681,7.718204498291016,10274.133333333333,1128095.1,10000,10000,10000,5.8275862068965525,0,0
"high",1764649722,"2025-12-02T04:28:42Z",4,8.857478738614882,7.577323913574219,8773.4,959807.5333333333,10000,10000,10000,6.086206896551726,0,0
"high",1764649782,"2025-12-02T04:29:42Z",5,10.767016272026776,7.670665740966797,7749.233333333334,847452.7666666666,10000,10000,10000,5.568965517241382,0,0
"high",1764649842,"2025-12-02T04:30:42Z",6,10.896002611885146,9.260581970214844,15329.266666666666,1676414.3333333333,10000,10000,10000,2.9482758620689657,0,0
"high",1764649902,"2025-12-02T04:31:42Z",7,11.111933980010948,9.09890365600586,19065.933333333334,2086873.8666666667,10000,10000,10000,2.827586206896552,0,0
"high",1764649962,"2025-12-02T04:32:42Z",8,11.007067773491558,8.870719909667969,37205.333333333336,4082758.9,10000,10000,10000,2.1034482758620685,0,0
"high",1764650022,"2025-12-02T04:33:42Z",9,10.768617939126012,9.902271270751953,37632,4132299.6,10000,10000,10000,2.086206896551724,0,0
"high",1764650082,"2025-12-02T04:34:42Z",10,10.471641243952838,10.370067596435547,36864,4047210.5666666664,9483.231479877519,10000,10000,1.9655172413793103,0,0
"high",1764650142,"2025-12-02T04:35:42Z",11,10.345600798359323,12.91744613647461,26572.8,2916024.8666666667,9763.458401305055,10000,10000,1.1551724137931032,0,0
"high",1764650202,"2025-12-02T04:36:42Z",12,10.298831522697347,14.28643798828125,26350.933333333334,2890783.2,9515.897802697946,10000,10000,1.4482758620689653,0,0
"high",1764650262,"2025-12-02T04:37:42Z",13,10.428884658414457,14.434242248535156,31522.13333333333,3457344.8333333335,8254.048854093906,10000,10000,1.5517241379310347,0,0
"high",1764650322,"2025-12-02T04:38:42Z",14,10.546840040547963,15.09579086303711,40140.8,4402996.066666666,10000,10000,10000,2.137931034482759,0,0
"high",1764650382,"2025-12-02T04:39:42Z",15,10.610074299306923,16.694808959960938,33553.066666666666,3684944.7666666666,9782.030092517902,10000,10000,2.086206896551724,0,0
"high",1764650442,"2025-12-02T04:40:42Z",16,10.248393831767615,17.613292694091797,36454.4,3995962.5,7217.645656249894,9521.525048163729,10000,0,0,0
"high",1764650502,"2025-12-02T04:41:42Z",17,9.732804088891744,21.74065399169922,36283.73333333333,3982128.8666666667,3013.1939180944114,5533.159394599312,9553.315939459932,0.017241379310344827,0,0
"high",1764650562,"2025-12-02T04:42:42Z",18,8.559373915948814,18.732742309570312,36437.333333333336,4001214.933333333,723.339130192459,1932.4419099873248,2443.2441909987324,0,0,0
"high",1764650622,"2025-12-02T04:43:42Z",19,6.872501194819029,20.012191772460938,36471.46666666667,4004534.4,626.7921146953406,1848.3583489681057,2434.83583489681,0,0,0
"high",1764650682,"2025-12-02T04:44:42Z",20,5.559897282857347,20.263721466064453,36505.6,4007530.8333333335,562.8806333739346,1703.8594470046116,2420.3859447004606,0,0,0
"high",1764650742,"2025-12-02T04:45:42Z",21,4.303783018423439,21.42169952392578,36437.333333333336,3999628.2333333334,706.7493112947658,1945.9427207637232,2444.5942720763724,0.017241379310344827,0,0
"high",1764650802,"2025-12-02T04:46:42Z",22,4.025253139282602,22.307159423828125,36471.46666666667,4002379.3333333335,748.9974937343359,1967.9922779922786,2446.799227799228,0,0,0
"high",1764650862,"2025-12-02T04:47:42Z",23,3.990807374581948,23.362869262695312,36454.4,4002639.033333333,662.962962962963,1933.6585365853657,2443.3658536585363,0.017241379310344827,0,0
"high",1764650922,"2025-12-02T04:48:42Z",24,4.002609024728931,23.87746810913086,36539.73333333333,4008106.6333333333,659.94623655914,1834.7449470644858,2433.4744947064487,0,0,0
"high",1764650982,"2025-12-02T04:49:42Z",25,4.033505868118496,25.071823120117188,36539.73333333333,4009343.8333333335,512.9032258064516,1629.4710327455925,2412.9471032745596,0,0,0
"high",1764651042,"2025-12-02T04:50:42Z",26,4.008705792440622,25.537757873535156,36539.73333333333,4009387,777.5862068965517,2051.3870541611627,2460.4887714663146,0.017241379310344827,0,0
"high",1764651102,"2025-12-02T04:51:42Z",27,4.045221082931547,27.124786376953125,36488.53333333333,4005014.433333333,737.8706199460916,2063.636363636364,2475.9288537549405,0,0,0
"high",1764651162,"2025-12-02T04:52:42Z",28,4.038314616142486,27.55274200439453,36522.666666666664,4007853.8666666667,465.7401422107305,1435.559006211181,2393.555900621119,0,0,0
"high",1764651222,"2025-12-02T04:53:42Z",29,4.032380807231921,28.669593811035156,36522.666666666664,4008258.7666666666,685.4885898186072,1946.3007159904541,2447.8520286396188,0.017241379310344827,0,0
"high",1764651282,"2025-12-02T04:54:42Z",30,4.08291166807553,29.61159896850586,36522.666666666664,4007164.2333333334,739.8477157360406,2046.280991735537,2472.293388429752,0,0,0
"high",1764651342,"2025-12-02T04:55:42Z",31,4.053915529147658,29.90966033935547,36454.4,4001888.6,778.8531775018259,2156.839186691312,3751.8817204301035,0.017241379310344827,0,0
"high",1764651402,"2025-12-02T04:56:42Z",32,4.169756520565602,31.34219741821289,36420.26666666666,3998652.3,1903.8922155688624,4115.3400309119015,4911.534003091189,0,0,0
"high",1764651462,"2025-12-02T04:57:42Z",33,4.284114684100672,32.24355697631836,36539.73333333333,4010157.2666666666,1555.3158439765277,2503.8293216630295,4750.382932166303,0,0,0
"high",1764651522,"2025-12-02T04:58:42Z",34,4.333902836467245,32.712242126464844,36522.666666666664,4009457.933333333,1064.0812940688513,2240.190792202405,2851.818181818139,0.017241379310344827,0,0
"high",1764651582,"2025-12-02T04:59:42Z",35,4.4109035203024805,33.30685043334961,36522.666666666664,4008970.7666666666,904.4514388489209,2322.6079825041006,4524.687500000003,0.017241379310344827,0,0
"high",1764651642,"2025-12-02T05:00:42Z",36,4.35264973835362,34.091896057128906,36522.666666666664,4007285.5,1012.391005048187,2290.5920146856365,4274.687500000013,0,0,0
"high",1764651702,"2025-12-02T05:01:42Z",37,4.31139001939464,34.28956604003906,36573.86666666667,4014032.7666666666,860.6143079315707,2206.0224839400435,3825.5050505050585,0.017241379310344827,0,0
"high",1764651762,"2025-12-02T05:02:42Z",38,4.356631349244877,34.805686950683594,36471.46666666667,4003792.0666666664,829.0412044374009,2298.560930802205,4523.450413223142,0,0,0
"high",1764651822,"2025-12-02T05:03:42Z",39,4.359994342940846,35.65684127807617,36471.46666666667,4004306.3,903.3760186263102,2353.937947494035,4613.0872483221465,0,0,0
"high",1764651882,"2025-12-02T05:04:42Z",40,4.3038764754023155,35.59835433959961,36454.4,4001189.3666666667,1626.2594458438286,3691.433566433565,4869.143356643357,0,0,0
"high",1764651942,"2025-12-02T05:05:42Z",41,4.41201567546207,36.557518005371094,36505.6,4007614.1,1232.300884955753,2376.3073209975882,4559.479553903349,0,0,0
"high",1764652002,"2025-12-02T05:06:42Z",42,4.463841135654134,37.45463562011719,36556.8,4010988.1,1064.5551257253398,2450.241779497101,4708.068459657701,0,0,0
"high",1764652062,"2025-12-02T05:07:42Z",43,4.454650293220968,37.59657287597656,36437.333333333336,4000321.1999999997,921.8538565629228,2283.1573389651535,4387.8306878306885,0,0,0
"high",1764652122,"2025-12-02T05:08:42Z",44,4.450306402041295,37.57524490356445,36454.4,3999993.6666666665,1153.5016286644948,3137.973640856674,4813.797364085667,0,0,0
"high",1764652182,"2025-12-02T05:09:42Z",45,4.380032264336376,38.27064895629883,36522.666666666664,4009618.933333333,779.9420476497105,2109.2669845053633,2496.325983313467,0,0,0
"low",1764643895,"2025-12-02T02:51:35Z",1,0.30044946189144855,1.9392051696777344,7048.533333333333,772660.9,266.2037037037025,1526.7175572519063,2402.6717557251905,0,0,0
