load_name,timestamp,datetime,minute,cpu_cores,memory_gb,spans_per_sec,bytes_per_sec,p50_latency_ms,p90_latency_ms,p99_latency_ms,query_failures_per_sec,dropped_spans_per_sec,discarded_spans_per_sec
"high",1764735100,"2025-12-03T04:11:40Z",42,7.30920555479917,37.80911636352539,36471.46666666667,4000648.6,1795.6915477497253,2490.532381997804,4763.959390862942,0,0,0
"high",1764735160,"2025-12-03T04:12:40Z",43,7.361442852850451,37.980995178222656,36488.53333333333,4002877.2333333334,1827.0638173302104,2907.0378151260456,4809.611344537811,0,0,0
"high",1764735220,"2025-12-03T04:13:40Z",44,7.403742245559169,39.142784118652344,36556.8,4012746.533333333,1802.5799214806507,2497.139652271453,4745.812807881776,0,0,0
"high",1764735280,"2025-12-03T04:14:40Z",45,7.406933449259244,39.289215087890625,36454.4,4001082.7666666666,1845.5972906403938,3210.3250478011482,4894.168260038242,0,0,0
"low",1764727006,"2025-12-03T01:56:46Z",1,2.6420062430920908,2.4090194702148438,7048.533333333333,772581.7333333333,78.15625725044775,439.0495086129369,940.0684931506851,0,0,0
"low",1764727066,"2025-12-03T01:57:46Z",2,1.1586168163805148,2.0418624877929688,7048.533333333333,774651.3333333334,66.36690647482021,244.10112359550567,887.8205128205128,0,0,0
"low",1764727126,"2025-12-03T01:58:46Z",3,1.4723531345491738,2.0049781799316406,7014.4,768490.2333333333,78.84615384615395,257.0754716981143,878.4722222222218,0,0,0
"low",1764727186,"2025-12-03T01:59:46Z",4,1.8066993976335681,1.9661598205566406,7065.599999999999,774211.6666666666,78.4188034188035,278.0172413793105,878.4722222222218,0,0,0
"low",1764727246,"2025-12-03T02:00:46Z",5,1.8878827203509363,1.9656753540039062,7048.533333333333,773306.5666666667,91.94444444444457,383.3522803436789,925.8673310459992,0,0,0
"low",1764727306,"2025-12-03T02:01:46Z",6,1.8494483309820184,2.05535888671875,7065.599999999999,774691.1666666666,121.9581749049431,482.407407407408,943.9102564102564,0,0,0
"low",1764727366,"2025-12-03T02:02:46Z",7,2.1837840042845698,1.9646110534667969,7048.533333333333,773342.2333333333,126.31048387096783,616.2280701754395,961.6228070175439,0,0,0
"low",1764727426,"2025-12-03T02:03:46Z",8,2.5483192327516084,2.121112823486328,7065.599999999999,775379.5666666667,154.6943231441049,692.4460431654679,975.7194244604317,0,0,0
"low",1764727486,"2025-12-03T02:04:46Z",9,3.21606056112146,2.1867141723632812,7048.533333333333,774922.9666666667,174.07024793388442,693.2624113475181,972.5177304964539,0,0,0
"low",1764727546,"2025-12-03T02:05:46Z",10,3.404581891179835,2.3477210998535156,7048.533333333333,773779.4333333333,105.7459677419356,591.9811320754728,963.4433962264152,0,0,0
"low",1764727606,"2025-12-03T02:06:46Z",11,3.473076581416335,2.1220779418945312,7014.4,769296.9666666667,106.03146853146862,480.18292682927034,945.987654320988,0,0,0
"low",1764727666,"2025-12-03T02:07:46Z",12,3.424409880590689,2.031330108642578,7048.533333333333,773406.0666666667,105.90753424657542,392.4180327868855,874.9999999999995,0,0,0
"low",1764727726,"2025-12-03T02:08:46Z",13,3.240557889415173,2.0263900756835938,7065.599999999999,776131.9333333333,121.1538461538463,459.2391304347834,939.4531250000003,0,0,0
"low",1764727786,"2025-12-03T02:09:46Z",14,2.9706142224287633,1.9888038635253906,7065.599999999999,775206.3666666667,119.3269230769232,464.40972222222285,934.7014925373136,0,0,0
"low",1764727846,"2025-12-03T02:10:46Z",15,2.9403249276708743,1.8760757446289062,7065.599999999999,776454.6333333333,130.39033457249081,598.6238532110104,959.8623853211009,0,0,0
"low",1764727906,"2025-12-03T02:11:46Z",16,2.9177963914392526,2.05511474609375,7065.599999999999,775417.2,121.80232558139542,622.8448275862079,962.2844827586207,0,0,0
"low",1764727966,"2025-12-03T02:12:46Z",17,3.038265449436832,2.1037940979003906,7048.533333333333,773291.4666666667,159.51834862385337,754.6875000000006,1041.6666666666758,0,0,0
"low",1764728026,"2025-12-03T02:13:46Z",18,3.2180397255870217,2.2981414794921875,7065.599999999999,774591.6,174.66814159292048,753.0674846625776,994.6319018404912,0,0,0
"low",1764728086,"2025-12-03T02:14:46Z",19,3.4840910306193718,2.4104843139648438,7048.533333333333,773161.1,223.89867841409705,850.5917159763322,2145.2702702702704,0,0,0
"low",1764728146,"2025-12-03T02:15:46Z",20,3.8593704621405487,2.1943626403808594,7031.466666666666,771895.5,107.04081632653073,655.7017543859655,1041.6666666666758,0,0,0
"low",1764728206,"2025-12-03T02:16:46Z",21,3.883872847372188,2.0876197814941406,7082.666666666667,775631,87.32876712328785,357.33695652173935,886.0294117647057,0,0,0
"low",1764728266,"2025-12-03T02:17:46Z",22,3.687358896765756,2.124217987060547,7048.533333333333,774717.4666666667,108.15789473684221,403.6259541984736,881.7567567567565,0,0,0
"low",1764728326,"2025-12-03T02:18:46Z",23,3.6067952573789444,2.122051239013672,7031.466666666666,771603.5,130.90000000000012,494.3548387096781,970.3125000000005,0,0,0
"low",1764728386,"2025-12-03T02:19:46Z",24,3.208910534505528,2.17742919921875,7048.533333333333,771984.1,132.84883720930247,492.6470588235296,1041.6666666666758,0,0,0
"low",1764728446,"2025-12-03T02:20:46Z",25,3.1125966429993372,1.95416259765625,7048.533333333333,772870.2333333333,135.94339622641522,534.5744680851082,953.4574468085107,0,0,0
"low",1764728506,"2025-12-03T02:21:46Z",26,3.1385867973741615,2.244709014892578,7048.533333333333,772931.9333333333,119.4548872180452,638.4297520661166,963.8429752066115,0,0,0
"low",1764728566,"2025-12-03T02:22:46Z",27,2.7824718095933223,2.2064895629882812,7065.599999999999,775512.8333333334,151.87224669603538,731.5950920245403,973.1595092024538,0,0,0
"low",1764728626,"2025-12-03T02:23:46Z",28,3.362683763216279,2.3609466552734375,7065.599999999999,776112.8666666667,193.21428571428592,784.0136054421781,1953.1250000000073,0,0,0
"low",1764728686,"2025-12-03T02:24:46Z",29,3.595959393562637,2.4790115356445312,7031.466666666666,772854,230.54511278195503,822.5190839694673,2179.87804878049,0,0,0
"low",1764728746,"2025-12-03T02:25:46Z",30,3.908378780175088,2.9793930053710938,7031.466666666666,772810.1666666666,146.99170124481338,723.2824427480921,1625.0000000000036,0,0,0
"low",1764728806,"2025-12-03T02:26:46Z",31,3.962633573252344,2.1904029846191406,7065.599999999999,776029.3,91.265060240964,377.42718446601975,881.7567567567565,0,0,0
"low",1764728866,"2025-12-03T02:27:46Z",32,3.931894636388825,2.134906768798828,7048.533333333333,773933.3666666667,111.51685393258441,485.22727272727406,963.1410256410261,0,0,0
"low",1764728926,"2025-12-03T02:28:46Z",33,3.6943595459070693,2.1788787841796875,7082.666666666667,777463.3333333334,117.56993006993017,424.1071428571431,902.7777777777775,0,0,0
"low",1764728986,"2025-12-03T02:29:46Z",34,3.3109154026777934,2.212902069091797,7048.533333333333,774009.7666666666,130.60661764705895,503.04878048780677,983.2317073170732,0,0,0
"low",1764729046,"2025-12-03T02:30:46Z",35,3.170487979168897,2.1035614013671875,7031.466666666666,772596.6333333333,145.86538461538473,529.5698924731199,952.9569892473118,0,0,0
"low",1764729106,"2025-12-03T02:31:46Z",36,3.061530909835258,2.329204559326172,7048.533333333333,772657.7,136.59274193548393,655.5118110236223,965.5511811023621,0,0,0
"low",1764729166,"2025-12-03T02:32:46Z",37,3.119334472967087,2.1298370361328125,7082.666666666667,777365.9,137.66375545851534,687.5000000000005,968.75,0,0,0
"low",1764729226,"2025-12-03T02:33:46Z",38,3.247073290059763,2.2593040466308594,7065.599999999999,774753.8666666667,158.2983193277312,667.4757281553411,1809.2105263157944,0,0,0
"low",1764729286,"2025-12-03T02:34:46Z",39,3.4812421536789158,2.629322052001953,7031.466666666666,771106.1666666666,209.63983050847474,797.5352112676069,2062.500000000003,0,0,0
"low",1764729346,"2025-12-03T02:35:46Z",40,3.786802912462955,2.4150352478027344,7031.466666666666,771970.8666666667,185.75819672131166,866.9871794871806,2214.673913043479,0,0,0
"low",1764729406,"2025-12-03T02:36:46Z",41,3.9686644534852653,2.20404052734375,7065.599999999999,775702.4333333333,85.51136363636377,359.72222222222285,881.7567567567565,0,0,0
"low",1764729466,"2025-12-03T02:37:46Z",42,3.815527864705233,2.1426620483398438,7031.466666666666,771663,106.70529801324513,391.0550458715599,900.6410256410255,0,0,0
"low",1764729526,"2025-12-03T02:38:46Z",43,3.6289845213880803,2.1565017700195312,7031.466666666666,772371.9333333333,121.70329670329686,464.1544117647066,970.238095238096,0,0,0
"low",1764729586,"2025-12-03T02:39:46Z",44,3.061205113404684,2.154937744140625,7065.599999999999,775754.6333333333,126.6853932584271,486.41304347826133,968.7500000000005,0,0,0
"low",1764729646,"2025-12-03T02:40:46Z",45,3.182051911920222,2.3946800231933594,7065.599999999999,775578.5666666667,149.68750000000014,566.831683168318,956.6831683168316,0,0,0
"medium",1764729823,"2025-12-03T02:43:43Z",1,2.289316054763197,2.119152069091797,18056.533333333333,1980349.8666666667,73.46903522030456,247.7457775233981,928.4239130434785,0,0,0
"medium",1764729883,"2025-12-03T02:44:43Z",2,3.414755862985695,2.1598472595214844,18107.733333333334,1988158.4,230.5959302325581,681.4285714285703,2145.2040816326517,0,0,0
"medium",1764729943,"2025-12-03T02:45:43Z",3,3.763486635786115,2.3184242248535156,18090.666666666668,1982891.3333333333,332.7963917525772,754.1946308724828,2094.4767441860463,0,0,0
"medium",1764730003,"2025-12-03T02:46:43Z",4,4.83917977566662,2.667102813720703,18158.933333333334,1991929.5999999999,316.88963210702343,627.1028037383177,2022.054794520552,0,0,0
"medium",1764730063,"2025-12-03T02:47:43Z",5,5.436402114402854,3.0290451049804688,18090.666666666668,1984464.3666666667,346.49838314466797,812.8955741543713,2161.4077669902895,0,0,0
"medium",1764730123,"2025-12-03T02:48:43Z",6,5.217053213657891,3.5409317016601562,18141.866666666665,1991440.2333333334,352.4904214559387,801.5625000000005,1261.42857142859,0,0,0
"medium",1764730183,"2025-12-03T02:49:43Z",7,4.713632985159646,3.9395484924316406,18158.933333333334,1992264.9666666666,343.51305812973874,737.0277078085638,1044.9999999999748,0,0,0
"medium",1764730243,"2025-12-03T02:50:43Z",8,4.366055073910128,4.155330657958984,18141.866666666665,1989932.7,340.3506432646618,599.3031358885008,964.6341463414632,0,0,0
"medium",1764730303,"2025-12-03T02:51:43Z",9,4.141520298149421,4.533000946044922,18124.8,1987731.0999999999,362.5753012048193,743.0693069306928,1052.499999999967,0,0,0
"medium",1764730363,"2025-12-03T02:52:43Z",10,3.8764522307435207,5.085777282714844,18107.733333333334,1986599,348.11937857726906,740.0523560209423,1447.2727272727118,0,0,0
"medium",1764730423,"2025-12-03T02:53:43Z",11,3.7134034126745536,5.301189422607422,18090.666666666668,1985114.5999999999,345.6125827814569,724.1025641025634,989.7179487179482,0,0,0
"medium",1764730483,"2025-12-03T02:54:43Z",12,3.6745334689717977,5.770683288574219,18090.666666666668,1987374.1666666667,337.32476635514024,651.1589403973514,996.4072847682107,0,0,0
"medium",1764730543,"2025-12-03T02:55:43Z",13,3.6739786009115525,5.948051452636719,18090.666666666668,1984162.5333333332,356.42911010558066,707.3264781491002,974.2030848329051,0,0,0
"medium",1764730603,"2025-12-03T02:56:43Z",14,3.6879529459061344,6.630367279052734,18107.733333333334,1986762.4,337.33539891556933,648.9932885906036,999.6308724832196,0,0,0
"medium",1764730663,"2025-12-03T02:57:43Z",15,3.7021428866957016,6.78448486328125,18141.866666666665,1989822.0999999999,345.01187648456056,698.5915492957744,991.4084507042246,0,0,0
"medium",1764730723,"2025-12-03T02:58:43Z",16,3.7135156997626444,7.189815521240234,18141.866666666665,1990567.0999999999,355.0387596899224,725.6410256410251,992.1794871794865,0,0,0
"medium",1764730783,"2025-12-03T02:59:43Z",17,3.742326873805349,7.764778137207031,18158.933333333334,1993264.7333333334,338.1962864721485,742.5742574257423,1050.0000000000111,0,0,0
"medium",1764730843,"2025-12-03T03:00:43Z",18,3.737337170374267,8.091339111328125,18124.8,1988454.5333333332,348.3290488431877,761.6113744075832,1376.4516129032193,0,0,0
"medium",1764730903,"2025-12-03T03:01:43Z",19,3.7351947556537843,8.45159912109375,18107.733333333334,1986949.7333333334,347.9571984435797,707.0605187319879,1260.8928571428253,0,0,0
"medium",1764730963,"2025-12-03T03:02:43Z",20,3.728790958794935,9.004692077636719,18141.866666666665,1989627.4333333333,363.5935143288084,747.4137931034479,1166.730769230745,0,0,0
"medium",1764731023,"2025-12-03T03:03:43Z",21,3.709604688562363,9.257133483886719,18124.8,1991369.1333333333,380.5724417426546,884.6733668341707,2132.5789473684154,0,0,0
"medium",1764731083,"2025-12-03T03:04:43Z",22,3.7823886406231835,9.843639373779297,18107.733333333334,1987348.3666666667,361.0454115421002,845.1195219123506,2050.9615384615395,0,0,0
"medium",1764731143,"2025-12-03T03:05:43Z",23,3.8229076870645877,10.203540802001953,18090.666666666668,1985548.5999999999,348.5830931796349,805.2685950413219,1692.4418604651096,0,0,0
"medium",1764731203,"2025-12-03T03:06:43Z",24,3.8626250809398663,10.502063751220703,18141.866666666665,1993114.8333333333,380.33049040511725,949.7206703910615,2304.7486033519554,0,0,0
"medium",1764731263,"2025-12-03T03:07:43Z",25,3.9423307927813647,10.921192169189453,18124.8,1989206.5,363.4599673202614,790.7110091743114,1779.6874999999943,0,0,0
"medium",1764731323,"2025-12-03T03:08:43Z",26,3.8840354177760226,11.174339294433594,18124.8,1992253.0999999999,366.5213178294574,869.4881889763783,2149.090909090913,0,0,0
"medium",1764731383,"2025-12-03T03:09:43Z",27,3.8982401308702515,11.844459533691406,18107.733333333334,1987369.7,357.30170496664186,708.815426997244,994.4352617079882,0,0,0
"medium",1764731443,"2025-12-03T03:10:43Z",28,3.876745422501872,11.979854583740234,18073.6,1981861.8666666667,360.6651376146789,821.2151394422307,1841.9811320754698,0,0,0
"medium",1764731503,"2025-12-03T03:11:43Z",29,3.8322697939752843,12.358108520507812,18158.933333333334,1991060.6666666667,363.673139158576,784.3317972350225,1696.9767441860324,0,0,0
"medium",1764731563,"2025-12-03T03:12:43Z",30,3.865109664448302,13.022323608398438,18107.733333333334,1987501.7666666666,361.40089418777944,756.582633053221,1900.5172413793039,0,0,0
"medium",1764731623,"2025-12-03T03:13:43Z",31,3.8352259223819183,13.37795639038086,18107.733333333334,1987440.3333333333,366.34312696747105,894.4128787878786,2210.6250000000005,0,0,0
"medium",1764731683,"2025-12-03T03:14:43Z",32,3.845039816039789,13.667774200439453,18124.8,1990502,348.41075794621025,733.2480818414318,999.7953964194368,0,0,0
"medium",1764731743,"2025-12-03T03:15:43Z",33,3.844242966488407,14.132095336914062,18141.866666666665,1991621.2333333334,367.7843803056026,812.815126050419,1835.9615384615174,0,0,0
"medium",1764731803,"2025-12-03T03:16:43Z",34,3.8335243041168843,14.625961303710938,18073.6,1982350.8,352.65049415992814,818.3098591549293,2048.441558441553,0,0,0
"medium",1764731863,"2025-12-03T03:17:43Z",35,3.8601465792887213,14.754871368408203,18141.866666666665,1991281.6666666667,361.33820998278827,841.2259615384612,2151.8500000000013,0,0,0
"medium",1764731923,"2025-12-03T03:18:43Z",36,3.8907669515786405,15.600250244140625,18090.666666666668,1986775.2333333334,352.4029982363316,813.9902676399026,2059.683544303796,0,0,0
"medium",1764731983,"2025-12-03T03:19:43Z",37,3.9165512012942125,16.06415557861328,18158.933333333334,1992673.5999999999,343.57597454256165,731.3114754098362,1988.4558823529428,0,0,0
"medium",1764732043,"2025-12-03T03:20:43Z",38,3.9079275458495197,16.059234619140625,18107.733333333334,1986317.9,357.8707718993929,827.7380952380954,2103.352272727269,0,0,0
"medium",1764732103,"2025-12-03T03:21:43Z",39,3.906760571997243,16.625125885009766,18107.733333333334,1988087.0333333332,355.0818260120585,846.174863387978,2208.067226890758,0,0,0
"medium",1764732163,"2025-12-03T03:22:43Z",40,3.887889104335207,16.874549865722656,18124.8,1989121.9,374.5951417004048,837.6923076923074,2086.249999999996,0,0,0
"medium",1764732223,"2025-12-03T03:23:43Z",41,3.856924405338246,17.394573211669922,18056.533333333333,1980661.4333333333,388.86424134871345,894.5075757575762,2208.3898305084767,0,0,0
"medium",1764732283,"2025-12-03T03:24:43Z",42,3.9729424795810875,17.73080825805664,18073.6,1981958.7,430.69306930693074,1271.1743772242014,2386.7259786476884,0,0,0
"medium",1764732343,"2025-12-03T03:25:43Z",43,4.039009439836012,18.096263885498047,18090.666666666668,1986172.6333333333,380.4702048417132,927.7892561983468,2293.260869565219,0,0,0
"medium",1764732403,"2025-12-03T03:26:43Z",44,4.064950721046519,18.399024963378906,18073.6,1983300.6666666667,367.96949475691133,871.6000000000004,2163.0097087378654,0,0,0
"medium",1764732463,"2025-12-03T03:27:43Z",45,4.148677200126503,18.738479614257812,18124.8,1988838.4333333333,366.35695764909246,840.7777777777778,2105.738636363634,0,0,0
"very-high",1764735444,"2025-12-03T04:17:24Z",1,5.4104533643115,3.128032684326172,37083.12901333333,4065754.0599866663,963.5223048327138,2449.1349532156737,4906.642837748621,0,0,0
"very-high",1764735504,"2025-12-03T04:18:24Z",2,5.978439141487162,4.106594085693359,75127.5,8243937.1,321.09757153628345,1860.352129222563,4525.432276657064,0,0,0
"very-high",1764735564,"2025-12-03T04:19:24Z",3,5.449297771448496,6.4696044921875,66645.33333333333,7308652.933333334,399.80059820538395,1505.0847457627165,4354.713804713813,0,0,0
"very-high",1764735624,"2025-12-03T04:20:24Z",4,7.2602399893726925,8.676597595214844,60467.2,6635027.466666667,469.8041349292708,1866.5289256198337,4646.2068965517265,0,0,0
"very-high",1764735684,"2025-12-03T04:21:24Z",5,9.164256541745509,10.916545867919922,64699.73333333333,7100481.6,486.0365198711063,1963.6075949367125,4546.762589928055,0,0,0
"very-high",1764735744,"2025-12-03T04:22:24Z",6,9.04077644954954,11.219593048095703,64051.2,7030913.633333333,402.8952591022332,953.1673270121203,2389.99403970735,0,0,0
"very-high",1764735804,"2025-12-03T04:23:24Z",7,8.24922273365974,12.90859603881836,64136.53333333333,7035237.266666667,347.36717267552183,871.1302895322942,2153.30028328612,0,0,0
"very-high",1764735864,"2025-12-03T04:24:24Z",8,7.570821634657406,14.422462463378906,64204.799999999996,7046050.133333333,327.1260086902545,832.1100917431193,2092.080536912752,0,0,0
"very-high",1764735924,"2025-12-03T04:25:24Z",9,6.755148886803071,17.162235260009766,64017.066666666666,7020526.466666667,384.92195283958813,935.026103464641,2272.655367231638,0,0,0
"very-high",1764735984,"2025-12-03T04:26:24Z",10,6.212068792140994,18.860523223876953,64017.066666666666,7023374.6,408.9551033591731,954.0755040755046,2296.2060301507527,0,0,0
"very-high",1764736044,"2025-12-03T04:27:24Z",11,6.2714124709553785,19.908733367919922,64119.46666666667,7038644.366666666,363.8247724317293,941.2893982808016,2298.6894824707842,0,0,0
"very-high",1764736104,"2025-12-03T04:28:24Z",12,6.311184091953984,21.621631622314453,64102.4,7033512.433333334,330.2709988649263,831.2208398133754,2177.2811671087525,0,0,0
"very-high",1764736164,"2025-12-03T04:29:24Z",13,6.401701901835381,23.968341827392578,64068.26666666666,7035967.466666667,479.6880667392092,1264.5481628599805,2376.4548162859974,0,0,0
"very-high",1764736224,"2025-12-03T04:30:24Z",14,6.479586870955393,25.166179656982422,64000,7022909.7,350.74511021421915,942.6196808510637,2309.609984399374,0,0,0
"very-high",1764736284,"2025-12-03T04:31:24Z",15,6.46647354186565,26.917633056640625,64136.53333333333,7038881.966666667,334.953285111513,910.3168469860891,2290.077452667812,0,0,0
"very-high",1764736344,"2025-12-03T04:32:24Z",16,6.450654793168631,28.813968658447266,64102.4,7035892,356.90989077669894,962.6478318002625,2325.9788732394372,0,0,0
"very-high",1764736404,"2025-12-03T04:33:24Z",17,6.313468798884063,29.457164764404297,64102.4,7034647.7,301.5903503380455,822.5386100386104,2226.0561797752835,0,0,0
"very-high",1764736464,"2025-12-03T04:34:24Z",18,6.117133612749492,31.314990997314453,64221.86666666667,7047841.033333333,344.90525007766405,941.4381022979993,2325.3554502369702,0.017241379310344827,0,0
"very-high",1764736524,"2025-12-03T04:35:24Z",19,6.0562149042085185,33.204463958740234,63812.26666666666,7004673.366666666,420.57475317348377,998.2635796972394,2380.474308300392,0,0,0
"very-high",1764736584,"2025-12-03T04:36:24Z",20,6.110510056695478,35.45682907104492,64085.333333333336,7034356.5,364.7878404053198,956.2894887995405,2316.0267857142862,0,0,0
